0	[680, 798, 905, 949]
2	[16, 17, 18, 20, 732, 944, 629, 865, 520, 743, 518, 751, 979, 969, 634, 797, 947, 958, 941, 878, 900, 854, 793, 763, 990, 894, 845, 817, 843, 322, 323, 324, 325, 326, 327, 328, 329]
3	[23, 24, 64, 67, 68]
8	[56, 57, 58, 59, 60, 61, 62]
11	[79, 82, 216, 489, 735, 677, 605, 931, 767, 664, 752, 805, 711, 811, 290, 729, 697, 957, 792, 927, 721, 899, 730]
12	[85, 86, 88, 90]
13	[91, 93, 94, 95]
16	[113, 114, 115, 118]
20	[775, 716, 202, 996, 514, 739, 851, 981, 991, 360, 448, 452, 513, 363]
21	[148, 150, 151, 152, 153, 29, 30, 31, 32, 33, 161, 162, 163, 164, 165, 167, 567, 569, 570, 571, 572, 573, 574, 575, 576, 577, 578, 579, 580, 582, 583, 584, 585, 586, 587, 588, 589, 590, 592, 593, 594, 595, 597, 598, 600, 601, 602, 603]
25	[175, 176, 177, 178, 179, 180, 181, 499, 497, 425, 490, 424]
32	[224, 225, 226, 227, 228, 229, 230, 259, 260, 261, 262, 263, 264, 265]
33	[231, 232, 233, 234, 235, 236, 237]
35	[245, 246, 248, 250]
40	[282, 284, 286, 866, 700, 771]
41	[291, 292, 850, 338, 342, 379, 380, 384, 385, 386, 387, 238, 241, 244, 841, 650, 676, 777, 353, 347, 351, 349]
42	[300, 301, 303, 304, 305, 441, 435, 431, 438, 631, 669, 985, 820, 689, 972]
43	[306, 307, 308, 309, 310, 311, 312, 313, 659, 717, 993, 786, 623, 822, 701, 665, 960, 859, 880, 719, 773, 978, 790, 684, 70, 71, 72, 73, 74, 75, 76]
44	[315, 316, 813, 926, 762, 757, 864, 936, 607, 915, 876, 831, 668]
47	[340, 343, 344, 345, 159, 550, 157, 557, 555, 553, 561, 544, 548, 156, 823, 997, 898, 835, 874, 675, 708, 633, 619, 612, 673, 510, 3, 738, 973, 609, 807, 704, 646, 622, 699, 4, 613, 919, 863, 653, 832, 946, 783, 667, 639, 982, 508, 828, 517, 794, 679, 814, 748, 846, 507, 964, 608, 872, 862, 908, 656, 889, 640, 839]
48	[346, 348, 350, 352, 397, 398, 399, 402, 403, 404, 405, 406, 524, 525, 526, 527, 528, 529, 530, 531, 532, 533, 534, 535, 537, 538, 539, 540, 541, 542, 543, 706, 626, 742, 939, 808, 911, 818, 934, 838, 131, 948, 127, 625]
49	[354, 355, 357, 358, 359, 370, 371, 372, 373, 374, 375, 376, 377, 378]
60	[472, 475, 479, 481, 483, 487]
62	[902, 662, 942, 821, 672, 756, 837, 546, 551, 554, 563]
66	[833, 615, 856, 611, 772, 897, 660, 974, 648, 830, 630, 891, 661, 768, 658, 918, 691, 788, 133, 134, 135, 136, 137, 138, 139, 388, 389, 390, 391, 392, 393, 394, 395, 396]
71	[44, 46, 42]
75	[419, 420, 422, 482, 478, 473, 474, 485, 476, 477, 486, 480, 484, 298, 299, 302]
77	[581, 591, 596, 252, 253, 254, 255, 256, 257, 258]
81	[651, 844, 745, 690, 761, 718, 884, 987, 955, 976, 733]
90	[297, 295, 293, 296]
93	[15, 19, 14, 43, 45, 47, 48, 105, 106, 107, 108, 109, 110, 111, 26, 25, 21]
97	[158, 121, 122, 123, 457, 470, 461]
100	[211, 213, 212, 961, 617, 637, 781, 695, 895, 930, 965, 722, 913, 802, 943, 860, 869, 855, 977, 912, 657, 909, 723, 247, 427, 423, 421, 428]
101	[11, 119, 124, 8, 125]
103	[455, 269, 456, 437, 439, 492, 500, 501, 426, 429]
105	[285, 289, 749]
108	[951, 314, 870, 959, 910, 787, 666, 750, 709, 652, 649, 318, 746, 321, 692, 754, 907, 320, 644, 317, 724, 920, 610, 319, 112, 117, 116, 758, 515, 983, 686, 842, 203, 204, 205, 206, 207, 208, 209]
109	[922, 963, 683, 840, 933, 504, 883, 641, 928]
112	[418, 411, 415, 414, 49, 51, 52, 53, 54, 55, 460, 464, 467, 469]
113	[780, 654, 892, 126, 128, 129, 132, 810, 505, 785, 765, 638, 888, 632, 816, 614, 616, 795, 663]
114	[339, 242, 383, 382]
115	[806, 824, 509, 744, 755, 687, 970, 881, 896, 726, 932, 836, 655, 130]
117	[921, 647, 885, 6, 992, 624, 852, 506, 741, 901, 512, 703, 521, 696, 954, 678, 170, 171, 275, 280, 281]
118	[468, 466, 566, 545, 562, 552]
119	[782, 962, 766, 966, 627, 770, 834, 635, 925, 995, 847]
121	[565, 988, 221, 99, 101, 104]
124	[34, 599, 568, 149]
125	[728, 698, 873, 953, 867, 288, 287, 408, 409, 35, 36, 37, 41]
126	[720, 799, 740, 989, 727, 829]
127	[407, 401, 400, 688, 536]
129	[432, 442, 433]
130	[210, 495, 214, 77, 503, 488, 81, 494, 83, 78, 80, 498, 215, 502, 491, 496, 493, 87, 84, 89]
132	[410, 412, 413]
134	[9, 560, 465, 13, 120, 556, 559, 459, 7, 547, 10, 471, 266, 267, 272, 511, 443, 366, 430, 450, 362]
135	[147, 28, 166]
138	[940, 968, 736, 868]
139	[50, 458, 155]
140	[737, 994, 747]
141	[22, 69, 66, 65, 27, 63]
143	[606, 5, 417, 39, 283, 38, 416, 674, 40]
144	[449, 446, 440, 160, 549, 369, 453, 434, 558, 273, 715, 522, 753, 871, 914, 999, 444, 451, 848, 917, 620, 618, 906, 956, 1, 875, 604, 759, 975, 189, 190, 191, 192, 193, 194, 195]
145	[984, 725, 714, 827, 670, 858, 778, 825, 2, 937, 809, 803, 0]
146	[454, 462, 268, 516, 12, 271, 367, 368, 463, 436, 330, 331, 332, 333, 334, 335, 336, 337]
