2	[14, 15, 16, 17, 18, 19, 20]
5	[133, 135, 136, 183, 170]
10	[70, 71, 72, 73, 74, 75, 76, 938, 770, 223, 979]
13	[91, 92, 93, 94, 95, 96, 97]
14	[98, 99, 100, 101, 104, 0, 1, 706, 717, 720, 724, 727, 750, 751, 759, 762, 769, 771, 788, 791, 795, 801, 803, 818, 824, 844, 855, 903, 909, 912, 923, 931, 935, 944, 946, 949, 955, 963, 965, 973, 975, 998, 30, 31, 49, 53, 445, 450]
15	[106, 107, 108, 111, 245, 246, 247, 248, 249, 250, 251]
16	[112, 113, 114, 115, 116, 117, 118, 418, 422, 423, 424, 425, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 287, 286, 285, 282]
24	[169, 174, 396, 411, 186, 324]
25	[178, 179, 180, 181, 41, 36, 40, 161, 162, 163, 164, 165, 166, 167]
32	[224, 225, 228, 230]
33	[231, 232, 233, 234, 235, 236, 237]
37	[260, 264, 265, 22, 23, 24, 25, 26, 27]
40	[283, 284, 288, 289]
41	[290, 291, 292, 293, 294, 295, 296, 297, 514, 516, 523, 525, 278, 279]
44	[320, 451, 744, 940]
46	[331, 334, 336, 337]
48	[348, 349, 350, 351, 352, 353, 354, 355, 356]
50	[370, 372, 373, 544, 85, 298, 301, 302, 303, 305]
52	[384, 386, 388, 390, 601, 613, 586, 621, 629, 620]
57	[440, 442, 443, 446, 447, 790, 930, 856, 843, 832, 996, 775, 883]
58	[461, 359, 203, 932, 853, 865]
59	[469, 471, 476, 477, 478, 481, 482]
60	[484, 485, 486, 487, 488, 489, 490, 491, 492, 494, 495, 496, 497, 498, 499, 500, 501, 502, 504, 63, 64, 67, 68, 69, 261, 21, 259, 263, 262, 217, 218, 220, 222, 572, 563, 551, 581, 576, 559, 552, 574, 573, 585, 564]
63	[550, 554, 555, 561, 562, 565, 566, 579, 580, 583, 168, 37, 39, 137, 134, 182, 38, 401, 139]
